host,policy_id,standard,status,detail
227.203.79.213,P-6722,ISO27001,PASS,TLS>=1.2 enforced
5.182.35.12,P-6723,ISO27001,PASS,TLS>=1.2 enforced
252.126.134.233,P-6724,NIST-CSF,FAIL,SSH root disabled
139.192.113.89,P-6725,ISO27001,FAIL,SSH root disabled
201.188.234.254,P-6726,ISO27001,PASS,MFA enabled
125.15.42.232,P-6727,SOC2,PASS,SSH root disabled
100.217.228.3,P-6728,SOC2,FAIL,TLS>=1.2 enforced
171.133.165.96,P-6729,SOC2,PASS,TLS>=1.2 enforced
145.47.88.12,P-6730,SOC2,PASS,SSH root disabled
199.48.190.13,P-6731,NIST-CSF,FAIL,TLS>=1.2 enforced
192.169.104.197,P-6732,SOC2,FAIL,MFA enabled
201.107.186.165,P-6733,SOC2,FAIL,MFA enabled
43.150.236.25,P-6734,NIST-CSF,FAIL,SSH root disabled
197.70.228.241,P-6735,ISO27001,FAIL,TLS>=1.2 enforced
4.186.153.209,P-6736,NIST-CSF,FAIL,MFA enabled
253.149.198.1,P-6737,SOC2,FAIL,TLS>=1.2 enforced
115.30.70.232,P-6738,NIST-CSF,PASS,TLS>=1.2 enforced
49.194.176.70,P-6739,ISO27001,PASS,SSH root disabled
86.131.111.24,P-6740,NIST-CSF,FAIL,MFA enabled
2.89.209.20,P-6741,NIST-CSF,PASS,MFA enabled
70.126.63.136,P-6742,ISO27001,FAIL,SSH root disabled
185.153.72.123,P-6743,NIST-CSF,PASS,TLS>=1.2 enforced
55.136.152.209,P-6744,SOC2,PASS,SSH root disabled
179.117.152.58,P-6745,NIST-CSF,FAIL,MFA enabled
93.170.88.90,P-6746,ISO27001,FAIL,MFA enabled
17.49.56.106,P-6747,ISO27001,PASS,TLS>=1.2 enforced
63.2.69.216,P-6748,SOC2,FAIL,MFA enabled
12.28.25.29,P-6749,ISO27001,FAIL,TLS>=1.2 enforced
170.237.217.90,P-6750,SOC2,PASS,MFA enabled
150.23.221.254,P-6751,ISO27001,FAIL,MFA enabled
45.207.70.129,P-6752,NIST-CSF,FAIL,TLS>=1.2 enforced
239.68.205.182,P-6753,ISO27001,FAIL,MFA enabled
24.54.157.114,P-6754,SOC2,PASS,MFA enabled
239.159.186.94,P-6755,SOC2,FAIL,MFA enabled
147.162.29.145,P-6756,SOC2,FAIL,MFA enabled
201.177.189.140,P-6757,ISO27001,FAIL,SSH root disabled
1.111.193.47,P-6758,SOC2,FAIL,TLS>=1.2 enforced
74.72.157.124,P-6759,NIST-CSF,FAIL,SSH root disabled
157.183.190.16,P-6760,NIST-CSF,PASS,TLS>=1.2 enforced
70.25.199.80,P-6761,NIST-CSF,FAIL,SSH root disabled
16.124.13.84,P-6762,ISO27001,PASS,TLS>=1.2 enforced
112.25.188.254,P-6763,SOC2,FAIL,TLS>=1.2 enforced
39.237.230.119,P-6764,ISO27001,FAIL,SSH root disabled
19.241.118.130,P-6765,NIST-CSF,FAIL,MFA enabled
4.178.179.100,P-6766,ISO27001,FAIL,TLS>=1.2 enforced
213.179.206.158,P-6767,NIST-CSF,FAIL,SSH root disabled
205.53.161.100,P-6768,ISO27001,PASS,MFA enabled
124.15.190.60,P-6769,SOC2,FAIL,SSH root disabled
243.13.228.96,P-6770,SOC2,PASS,MFA enabled
80.150.101.111,P-6771,ISO27001,FAIL,TLS>=1.2 enforced
9.120.254.148,P-6772,SOC2,PASS,MFA enabled
186.146.142.27,P-6773,NIST-CSF,FAIL,MFA enabled
85.109.89.66,P-6774,SOC2,FAIL,SSH root disabled
181.253.227.95,P-6775,NIST-CSF,PASS,MFA enabled
163.128.88.240,P-6776,ISO27001,PASS,MFA enabled
232.147.163.180,P-6777,NIST-CSF,FAIL,SSH root disabled
4.216.159.189,P-6778,NIST-CSF,FAIL,SSH root disabled
175.81.19.106,P-6779,ISO27001,FAIL,TLS>=1.2 enforced
97.199.216.20,P-6780,NIST-CSF,PASS,SSH root disabled
2.186.233.68,P-6781,SOC2,FAIL,MFA enabled
79.86.112.119,P-6782,NIST-CSF,FAIL,MFA enabled
207.103.244.155,P-6783,ISO27001,FAIL,MFA enabled
144.158.21.237,P-6784,SOC2,PASS,SSH root disabled
125.105.245.121,P-6785,ISO27001,FAIL,MFA enabled
188.153.180.195,P-6786,SOC2,PASS,TLS>=1.2 enforced
186.56.30.193,P-6787,ISO27001,PASS,SSH root disabled
190.34.249.89,P-6788,ISO27001,FAIL,TLS>=1.2 enforced
95.61.239.26,P-6789,SOC2,PASS,MFA enabled
250.1.152.94,P-6790,SOC2,PASS,TLS>=1.2 enforced
12.222.48.132,P-6791,NIST-CSF,PASS,TLS>=1.2 enforced
229.95.191.2,P-6792,NIST-CSF,PASS,SSH root disabled
157.237.21.150,P-6793,NIST-CSF,PASS,MFA enabled
36.231.229.66,P-6794,SOC2,FAIL,MFA enabled
94.127.227.127,P-6795,NIST-CSF,FAIL,MFA enabled
142.195.122.141,P-6796,NIST-CSF,FAIL,MFA enabled
233.238.89.33,P-6797,ISO27001,FAIL,TLS>=1.2 enforced
208.63.164.198,P-6798,NIST-CSF,PASS,TLS>=1.2 enforced
82.171.238.97,P-6799,ISO27001,FAIL,TLS>=1.2 enforced
194.227.252.142,P-6800,SOC2,FAIL,MFA enabled
206.158.179.24,P-6801,NIST-CSF,FAIL,SSH root disabled
166.52.120.183,P-6802,SOC2,PASS,MFA enabled
191.19.236.59,P-6803,ISO27001,PASS,MFA enabled
227.144.233.195,P-6804,ISO27001,PASS,TLS>=1.2 enforced
119.234.177.53,P-6805,NIST-CSF,FAIL,TLS>=1.2 enforced
132.245.185.15,P-6806,NIST-CSF,PASS,SSH root disabled
7.179.155.160,P-6807,NIST-CSF,PASS,SSH root disabled
169.132.185.124,P-6808,NIST-CSF,PASS,MFA enabled
209.3.11.201,P-6809,ISO27001,PASS,MFA enabled
85.57.15.2,P-6810,SOC2,FAIL,TLS>=1.2 enforced
88.58.20.215,P-6811,NIST-CSF,FAIL,TLS>=1.2 enforced
244.159.174.163,P-6812,ISO27001,FAIL,TLS>=1.2 enforced
81.121.76.21,P-6813,SOC2,FAIL,SSH root disabled
158.81.206.40,P-6814,ISO27001,FAIL,MFA enabled
91.155.190.217,P-6815,SOC2,PASS,TLS>=1.2 enforced
145.55.61.219,P-6816,NIST-CSF,FAIL,SSH root disabled
11.230.90.213,P-6817,SOC2,PASS,MFA enabled
211.25.105.43,P-6818,ISO27001,PASS,SSH root disabled
157.149.14.179,P-6819,ISO27001,FAIL,MFA enabled
58.243.198.130,P-6820,NIST-CSF,FAIL,MFA enabled
209.209.181.143,P-6821,SOC2,FAIL,MFA enabled
230.104.172.188,P-6822,ISO27001,PASS,TLS>=1.2 enforced
168.251.116.230,P-6823,SOC2,PASS,TLS>=1.2 enforced
139.186.126.162,P-6824,NIST-CSF,FAIL,TLS>=1.2 enforced
67.184.68.159,P-6825,ISO27001,FAIL,TLS>=1.2 enforced
88.28.68.122,P-6826,SOC2,FAIL,MFA enabled
213.99.9.186,P-6827,ISO27001,FAIL,TLS>=1.2 enforced
40.111.117.35,P-6828,SOC2,FAIL,SSH root disabled
222.201.181.159,P-6829,NIST-CSF,FAIL,TLS>=1.2 enforced
85.195.13.72,P-6830,ISO27001,FAIL,MFA enabled
60.158.140.228,P-6831,SOC2,PASS,MFA enabled
143.72.80.165,P-6832,SOC2,FAIL,TLS>=1.2 enforced
82.192.168.31,P-6833,NIST-CSF,FAIL,TLS>=1.2 enforced
59.168.52.85,P-6834,ISO27001,FAIL,TLS>=1.2 enforced
9.78.75.243,P-6835,NIST-CSF,FAIL,TLS>=1.2 enforced
129.139.68.153,P-6836,SOC2,PASS,MFA enabled
210.254.194.120,P-6837,ISO27001,FAIL,TLS>=1.2 enforced
190.54.49.157,P-6838,ISO27001,FAIL,MFA enabled
214.230.44.53,P-6839,ISO27001,PASS,SSH root disabled
110.187.201.8,P-6840,ISO27001,FAIL,MFA enabled
43.60.52.41,P-6841,ISO27001,PASS,SSH root disabled
19.113.201.122,P-6842,SOC2,PASS,TLS>=1.2 enforced
24.44.252.189,P-6843,SOC2,FAIL,MFA enabled
206.208.70.174,P-6844,NIST-CSF,FAIL,TLS>=1.2 enforced
83.160.163.185,P-6845,ISO27001,FAIL,SSH root disabled
145.68.27.59,P-6846,NIST-CSF,FAIL,SSH root disabled
8.170.138.244,P-6847,ISO27001,PASS,TLS>=1.2 enforced
173.75.249.157,P-6848,SOC2,FAIL,MFA enabled
191.239.129.124,P-6849,NIST-CSF,FAIL,MFA enabled
167.246.22.85,P-6850,NIST-CSF,FAIL,TLS>=1.2 enforced
223.17.108.177,P-6851,NIST-CSF,PASS,TLS>=1.2 enforced
82.96.140.29,P-6852,ISO27001,FAIL,MFA enabled
199.52.62.216,P-6853,SOC2,PASS,MFA enabled
43.236.169.211,P-6854,ISO27001,PASS,SSH root disabled
112.244.49.174,P-6855,ISO27001,FAIL,MFA enabled
112.65.154.234,P-6856,ISO27001,PASS,SSH root disabled
215.183.112.147,P-6857,NIST-CSF,PASS,MFA enabled
110.36.156.170,P-6858,NIST-CSF,FAIL,MFA enabled
225.76.147.133,P-6859,NIST-CSF,FAIL,MFA enabled
134.191.55.179,P-6860,SOC2,PASS,TLS>=1.2 enforced
236.76.1.79,P-6861,SOC2,FAIL,SSH root disabled
243.15.237.162,P-6862,SOC2,PASS,TLS>=1.2 enforced
54.10.227.195,P-6863,ISO27001,FAIL,SSH root disabled
106.15.46.124,P-6864,SOC2,FAIL,SSH root disabled
8.178.32.57,P-6865,SOC2,PASS,TLS>=1.2 enforced
47.175.241.52,P-6866,SOC2,PASS,TLS>=1.2 enforced
221.64.118.240,P-6867,NIST-CSF,PASS,MFA enabled
127.17.51.80,P-6868,ISO27001,PASS,TLS>=1.2 enforced
135.32.254.161,P-6869,SOC2,FAIL,MFA enabled
106.61.170.202,P-6870,ISO27001,FAIL,SSH root disabled
131.225.107.93,P-6871,NIST-CSF,FAIL,SSH root disabled
2.126.148.56,P-6872,ISO27001,PASS,MFA enabled
46.164.190.46,P-6873,SOC2,FAIL,MFA enabled
169.229.218.200,P-6874,SOC2,FAIL,MFA enabled
47.122.179.36,P-6875,ISO27001,FAIL,TLS>=1.2 enforced
126.148.209.74,P-6876,NIST-CSF,PASS,SSH root disabled
134.145.88.119,P-6877,ISO27001,FAIL,SSH root disabled
199.4.24.133,P-6878,SOC2,FAIL,MFA enabled
245.1.165.139,P-6879,ISO27001,FAIL,TLS>=1.2 enforced
160.251.125.218,P-6880,SOC2,FAIL,TLS>=1.2 enforced
154.135.111.112,P-6881,ISO27001,PASS,MFA enabled
103.43.203.18,P-6882,SOC2,PASS,MFA enabled
245.78.81.60,P-6883,NIST-CSF,PASS,TLS>=1.2 enforced
135.191.150.158,P-6884,ISO27001,PASS,MFA enabled
240.187.89.205,P-6885,SOC2,PASS,MFA enabled
125.178.22.114,P-6886,ISO27001,FAIL,TLS>=1.2 enforced
216.108.241.103,P-6887,ISO27001,PASS,SSH root disabled
229.74.38.18,P-6888,NIST-CSF,PASS,TLS>=1.2 enforced
248.13.39.243,P-6889,ISO27001,PASS,TLS>=1.2 enforced
207.54.132.113,P-6890,SOC2,PASS,MFA enabled
151.2.55.94,P-6891,SOC2,FAIL,MFA enabled
238.183.199.23,P-6892,SOC2,PASS,TLS>=1.2 enforced
97.7.21.153,P-6893,NIST-CSF,PASS,TLS>=1.2 enforced
161.205.38.29,P-6894,SOC2,PASS,TLS>=1.2 enforced
121.169.166.236,P-6895,NIST-CSF,PASS,MFA enabled
219.172.8.243,P-6896,ISO27001,PASS,MFA enabled
201.125.73.18,P-6897,ISO27001,FAIL,MFA enabled
204.99.46.164,P-6898,SOC2,FAIL,MFA enabled
81.238.158.52,P-6899,NIST-CSF,PASS,TLS>=1.2 enforced
48.56.153.82,P-6900,ISO27001,FAIL,TLS>=1.2 enforced
236.103.253.116,P-6901,SOC2,PASS,MFA enabled
227.126.18.212,P-6902,ISO27001,FAIL,TLS>=1.2 enforced
135.126.63.68,P-6903,SOC2,FAIL,TLS>=1.2 enforced
7.189.27.209,P-6904,SOC2,FAIL,TLS>=1.2 enforced
94.78.102.121,P-6905,SOC2,PASS,SSH root disabled
173.157.220.200,P-6906,ISO27001,FAIL,SSH root disabled
253.175.118.57,P-6907,SOC2,PASS,SSH root disabled
35.20.129.25,P-6908,SOC2,PASS,SSH root disabled
223.145.7.56,P-6909,SOC2,PASS,SSH root disabled
20.52.247.109,P-6910,SOC2,PASS,SSH root disabled
198.6.160.99,P-6911,ISO27001,FAIL,TLS>=1.2 enforced
138.107.160.173,P-6912,NIST-CSF,FAIL,MFA enabled
121.234.150.163,P-6913,SOC2,FAIL,MFA enabled
159.209.227.125,P-6914,ISO27001,PASS,SSH root disabled
72.77.13.246,P-6915,NIST-CSF,FAIL,TLS>=1.2 enforced
238.146.129.102,P-6916,SOC2,PASS,MFA enabled
71.16.229.106,P-6917,ISO27001,PASS,TLS>=1.2 enforced
171.24.69.22,P-6918,ISO27001,PASS,TLS>=1.2 enforced
104.195.79.40,P-6919,ISO27001,PASS,MFA enabled
162.239.38.167,P-6920,ISO27001,FAIL,SSH root disabled
117.160.13.169,P-6921,NIST-CSF,PASS,MFA enabled
139.118.11.3,P-6922,NIST-CSF,FAIL,MFA enabled
129.251.147.162,P-6923,SOC2,PASS,MFA enabled
166.56.24.120,P-6924,NIST-CSF,FAIL,TLS>=1.2 enforced
138.24.90.83,P-6925,ISO27001,PASS,SSH root disabled
220.16.26.185,P-6926,NIST-CSF,FAIL,MFA enabled
140.145.21.198,P-6927,ISO27001,PASS,SSH root disabled
128.239.133.224,P-6928,NIST-CSF,FAIL,TLS>=1.2 enforced
173.12.183.20,P-6929,NIST-CSF,PASS,TLS>=1.2 enforced
66.89.186.31,P-6930,NIST-CSF,FAIL,SSH root disabled
118.126.231.197,P-6931,NIST-CSF,FAIL,MFA enabled
86.148.34.131,P-6932,NIST-CSF,FAIL,MFA enabled
90.201.133.152,P-6933,ISO27001,FAIL,MFA enabled
90.76.135.138,P-6934,ISO27001,PASS,SSH root disabled
238.67.210.6,P-6935,ISO27001,PASS,SSH root disabled
91.172.180.43,P-6936,ISO27001,PASS,MFA enabled
10.225.139.158,P-6937,ISO27001,FAIL,TLS>=1.2 enforced
34.1.181.147,P-6938,SOC2,PASS,SSH root disabled
19.150.243.30,P-6939,NIST-CSF,FAIL,TLS>=1.2 enforced
223.140.41.151,P-6940,NIST-CSF,FAIL,TLS>=1.2 enforced
167.1.66.179,P-6941,ISO27001,FAIL,SSH root disabled
146.25.94.109,P-6942,SOC2,FAIL,TLS>=1.2 enforced
185.86.157.10,P-6943,ISO27001,FAIL,MFA enabled
175.248.170.76,P-6944,ISO27001,FAIL,SSH root disabled
19.242.37.106,P-6945,SOC2,PASS,TLS>=1.2 enforced
78.29.76.200,P-6946,ISO27001,PASS,TLS>=1.2 enforced
206.203.92.43,P-6947,NIST-CSF,FAIL,SSH root disabled
205.6.221.187,P-6948,NIST-CSF,PASS,MFA enabled
183.52.216.206,P-6949,SOC2,FAIL,SSH root disabled
167.228.104.98,P-6950,NIST-CSF,FAIL,SSH root disabled
142.11.203.22,P-6951,NIST-CSF,FAIL,TLS>=1.2 enforced
161.228.215.12,P-6952,NIST-CSF,FAIL,SSH root disabled
155.97.5.194,P-6953,NIST-CSF,PASS,TLS>=1.2 enforced
12.135.182.156,P-6954,ISO27001,FAIL,SSH root disabled
162.200.155.240,P-6955,NIST-CSF,PASS,SSH root disabled
199.209.45.166,P-6956,NIST-CSF,PASS,SSH root disabled
98.130.177.139,P-6957,NIST-CSF,FAIL,MFA enabled
156.231.175.192,P-6958,ISO27001,PASS,SSH root disabled
118.136.128.53,P-6959,ISO27001,PASS,TLS>=1.2 enforced
165.153.50.69,P-6960,ISO27001,FAIL,TLS>=1.2 enforced
181.171.139.10,P-6961,SOC2,FAIL,TLS>=1.2 enforced
21.201.117.190,P-6962,SOC2,FAIL,SSH root disabled
2.61.11.164,P-6963,SOC2,PASS,TLS>=1.2 enforced
6.34.187.48,P-6964,SOC2,PASS,SSH root disabled
219.237.132.145,P-6965,SOC2,PASS,TLS>=1.2 enforced
15.103.164.248,P-6966,NIST-CSF,PASS,MFA enabled
24.156.24.59,P-6967,NIST-CSF,PASS,TLS>=1.2 enforced
215.50.134.160,P-6968,SOC2,PASS,TLS>=1.2 enforced
109.69.248.224,P-6969,NIST-CSF,FAIL,TLS>=1.2 enforced
203.196.227.4,P-6970,ISO27001,FAIL,MFA enabled
60.162.234.218,P-6971,ISO27001,FAIL,SSH root disabled
210.214.250.1,P-6972,NIST-CSF,PASS,SSH root disabled
63.183.203.60,P-6973,SOC2,PASS,TLS>=1.2 enforced
237.194.205.120,P-6974,ISO27001,FAIL,MFA enabled
4.249.163.138,P-6975,NIST-CSF,FAIL,TLS>=1.2 enforced
110.224.99.84,P-6976,ISO27001,FAIL,MFA enabled
176.49.123.1,P-6977,ISO27001,PASS,TLS>=1.2 enforced
161.58.208.80,P-6978,NIST-CSF,FAIL,MFA enabled
54.191.119.1,P-6979,SOC2,FAIL,TLS>=1.2 enforced
88.2.73.79,P-6980,NIST-CSF,FAIL,MFA enabled
253.219.48.13,P-6981,SOC2,PASS,MFA enabled
95.87.219.117,P-6982,ISO27001,FAIL,SSH root disabled
228.165.236.36,P-6983,ISO27001,FAIL,SSH root disabled
71.88.207.44,P-6984,ISO27001,PASS,TLS>=1.2 enforced
64.177.252.39,P-6985,NIST-CSF,PASS,SSH root disabled
185.184.90.206,P-6986,NIST-CSF,PASS,SSH root disabled
135.139.110.166,P-6987,SOC2,FAIL,MFA enabled
75.79.146.157,P-6988,ISO27001,FAIL,MFA enabled
149.8.228.3,P-6989,NIST-CSF,PASS,SSH root disabled
21.40.21.170,P-6990,ISO27001,PASS,MFA enabled
88.169.124.161,P-6991,SOC2,PASS,SSH root disabled
108.30.244.249,P-6992,NIST-CSF,FAIL,SSH root disabled
130.156.39.91,P-6993,SOC2,PASS,SSH root disabled
248.155.52.212,P-6994,ISO27001,PASS,MFA enabled
46.180.113.60,P-6995,NIST-CSF,FAIL,TLS>=1.2 enforced
167.179.231.241,P-6996,SOC2,FAIL,SSH root disabled
213.106.6.125,P-6997,SOC2,FAIL,TLS>=1.2 enforced
214.121.32.152,P-6998,ISO27001,PASS,TLS>=1.2 enforced
109.62.105.48,P-6999,SOC2,PASS,TLS>=1.2 enforced
74.132.92.73,P-7000,SOC2,FAIL,SSH root disabled
108.204.105.150,P-7001,ISO27001,FAIL,SSH root disabled
60.36.75.32,P-7002,SOC2,PASS,TLS>=1.2 enforced
2.54.181.38,P-7003,SOC2,PASS,SSH root disabled
235.31.205.243,P-7004,NIST-CSF,FAIL,TLS>=1.2 enforced
118.102.149.45,P-7005,SOC2,FAIL,TLS>=1.2 enforced
205.192.123.124,P-7006,SOC2,FAIL,SSH root disabled
120.108.239.209,P-7007,ISO27001,FAIL,MFA enabled
14.74.211.160,P-7008,SOC2,PASS,TLS>=1.2 enforced
54.132.254.203,P-7009,NIST-CSF,FAIL,TLS>=1.2 enforced
101.162.70.200,P-7010,SOC2,PASS,TLS>=1.2 enforced
149.164.235.153,P-7011,SOC2,FAIL,MFA enabled
65.47.22.127,P-7012,ISO27001,PASS,TLS>=1.2 enforced
36.153.114.80,P-7013,NIST-CSF,PASS,MFA enabled
10.161.210.116,P-7014,SOC2,PASS,TLS>=1.2 enforced
162.25.187.48,P-7015,ISO27001,PASS,MFA enabled
38.16.181.141,P-7016,ISO27001,PASS,SSH root disabled
47.6.145.169,P-7017,SOC2,PASS,SSH root disabled
194.49.81.60,P-7018,SOC2,PASS,MFA enabled
56.17.26.50,P-7019,NIST-CSF,FAIL,MFA enabled
105.240.116.1,P-7020,NIST-CSF,PASS,MFA enabled
65.24.22.169,P-7021,SOC2,FAIL,TLS>=1.2 enforced
73.193.239.203,P-7022,SOC2,PASS,SSH root disabled
92.152.112.89,P-7023,NIST-CSF,FAIL,SSH root disabled
14.50.109.127,P-7024,NIST-CSF,FAIL,MFA enabled
5.10.249.149,P-7025,NIST-CSF,PASS,MFA enabled
91.93.232.31,P-7026,NIST-CSF,FAIL,TLS>=1.2 enforced
187.87.48.74,P-7027,SOC2,PASS,MFA enabled
178.50.102.215,P-7028,NIST-CSF,PASS,MFA enabled
98.227.22.43,P-7029,SOC2,PASS,SSH root disabled
75.160.16.210,P-7030,SOC2,FAIL,TLS>=1.2 enforced
245.125.139.46,P-7031,NIST-CSF,FAIL,SSH root disabled
40.32.229.82,P-7032,NIST-CSF,FAIL,MFA enabled
155.175.24.157,P-7033,SOC2,FAIL,SSH root disabled
13.148.182.151,P-7034,ISO27001,PASS,SSH root disabled
58.183.8.233,P-7035,ISO27001,FAIL,SSH root disabled
186.236.27.36,P-7036,ISO27001,FAIL,TLS>=1.2 enforced
21.20.31.233,P-7037,NIST-CSF,FAIL,TLS>=1.2 enforced
10.151.55.108,P-7038,NIST-CSF,FAIL,MFA enabled
62.9.66.27,P-7039,ISO27001,PASS,SSH root disabled
210.140.163.180,P-7040,NIST-CSF,PASS,TLS>=1.2 enforced
100.18.90.198,P-7041,SOC2,FAIL,SSH root disabled
210.15.45.113,P-7042,NIST-CSF,PASS,TLS>=1.2 enforced
109.86.143.47,P-7043,SOC2,FAIL,TLS>=1.2 enforced
239.76.166.135,P-7044,ISO27001,FAIL,MFA enabled
121.101.116.219,P-7045,NIST-CSF,FAIL,MFA enabled
194.236.39.63,P-7046,ISO27001,PASS,MFA enabled
19.154.242.56,P-7047,SOC2,FAIL,SSH root disabled
36.150.134.171,P-7048,ISO27001,PASS,TLS>=1.2 enforced
157.163.96.254,P-7049,ISO27001,PASS,TLS>=1.2 enforced
221.155.45.132,P-7050,ISO27001,PASS,TLS>=1.2 enforced
251.78.177.48,P-7051,NIST-CSF,FAIL,SSH root disabled
239.246.231.165,P-7052,SOC2,FAIL,SSH root disabled
165.23.168.153,P-7053,NIST-CSF,FAIL,SSH root disabled
199.84.219.131,P-7054,SOC2,PASS,SSH root disabled
103.144.172.48,P-7055,NIST-CSF,PASS,TLS>=1.2 enforced
40.123.81.221,P-7056,NIST-CSF,FAIL,TLS>=1.2 enforced
45.60.115.135,P-7057,SOC2,FAIL,SSH root disabled
105.23.196.161,P-7058,SOC2,PASS,SSH root disabled
1.169.148.123,P-7059,ISO27001,PASS,SSH root disabled
56.45.147.212,P-7060,SOC2,FAIL,TLS>=1.2 enforced
86.50.76.224,P-7061,SOC2,PASS,TLS>=1.2 enforced
121.171.233.94,P-7062,SOC2,PASS,SSH root disabled
116.242.149.128,P-7063,SOC2,FAIL,MFA enabled
178.129.221.119,P-7064,SOC2,PASS,MFA enabled
243.228.37.139,P-7065,ISO27001,FAIL,TLS>=1.2 enforced
40.104.236.206,P-7066,SOC2,FAIL,SSH root disabled
95.254.49.77,P-7067,NIST-CSF,FAIL,MFA enabled
75.162.215.128,P-7068,NIST-CSF,PASS,MFA enabled
57.85.215.183,P-7069,ISO27001,FAIL,SSH root disabled
210.201.18.89,P-7070,SOC2,PASS,MFA enabled
93.87.66.100,P-7071,NIST-CSF,PASS,TLS>=1.2 enforced
234.42.62.139,P-7072,NIST-CSF,PASS,TLS>=1.2 enforced
183.87.249.30,P-7073,NIST-CSF,FAIL,MFA enabled
246.156.50.197,P-7074,NIST-CSF,PASS,MFA enabled
156.26.41.182,P-7075,ISO27001,PASS,MFA enabled
96.33.15.28,P-7076,SOC2,FAIL,SSH root disabled
190.97.66.116,P-7077,NIST-CSF,PASS,MFA enabled
151.200.60.238,P-7078,SOC2,PASS,SSH root disabled
211.182.197.32,P-7079,NIST-CSF,FAIL,SSH root disabled
18.216.20.128,P-7080,NIST-CSF,FAIL,SSH root disabled
175.230.93.103,P-7081,ISO27001,FAIL,SSH root disabled
249.108.33.85,P-7082,SOC2,FAIL,MFA enabled
121.211.242.170,P-7083,ISO27001,PASS,MFA enabled
76.116.17.185,P-7084,NIST-CSF,PASS,MFA enabled
82.116.215.44,P-7085,ISO27001,PASS,TLS>=1.2 enforced
30.162.109.81,P-7086,SOC2,PASS,TLS>=1.2 enforced
116.97.73.50,P-7087,ISO27001,FAIL,TLS>=1.2 enforced
17.47.146.29,P-7088,ISO27001,PASS,MFA enabled
179.243.159.4,P-7089,NIST-CSF,FAIL,TLS>=1.2 enforced
88.3.51.86,P-7090,NIST-CSF,PASS,SSH root disabled
12.19.107.185,P-7091,NIST-CSF,FAIL,SSH root disabled
44.157.92.254,P-7092,SOC2,PASS,TLS>=1.2 enforced
164.43.13.25,P-7093,NIST-CSF,PASS,SSH root disabled
221.11.144.114,P-7094,NIST-CSF,FAIL,TLS>=1.2 enforced
52.229.166.74,P-7095,ISO27001,PASS,MFA enabled
108.111.247.199,P-7096,SOC2,FAIL,TLS>=1.2 enforced
19.171.244.93,P-7097,ISO27001,FAIL,TLS>=1.2 enforced
190.243.238.198,P-7098,SOC2,FAIL,SSH root disabled
100.185.216.202,P-7099,SOC2,FAIL,TLS>=1.2 enforced
169.131.185.167,P-7100,SOC2,PASS,SSH root disabled
22.59.127.114,P-7101,SOC2,FAIL,TLS>=1.2 enforced
250.30.110.86,P-7102,NIST-CSF,FAIL,SSH root disabled
77.87.236.241,P-7103,NIST-CSF,PASS,TLS>=1.2 enforced
88.17.100.12,P-7104,SOC2,PASS,MFA enabled
56.199.51.208,P-7105,SOC2,FAIL,TLS>=1.2 enforced
118.119.149.172,P-7106,NIST-CSF,PASS,TLS>=1.2 enforced
129.47.81.50,P-7107,ISO27001,FAIL,TLS>=1.2 enforced
93.192.60.10,P-7108,ISO27001,FAIL,TLS>=1.2 enforced
154.55.2.58,P-7109,SOC2,FAIL,MFA enabled
203.217.60.205,P-7110,SOC2,PASS,TLS>=1.2 enforced
174.10.31.153,P-7111,ISO27001,FAIL,TLS>=1.2 enforced
225.140.160.50,P-7112,NIST-CSF,FAIL,TLS>=1.2 enforced
76.114.42.253,P-7113,SOC2,FAIL,SSH root disabled
24.142.33.217,P-7114,ISO27001,FAIL,TLS>=1.2 enforced
98.134.39.213,P-7115,SOC2,PASS,SSH root disabled
195.174.187.17,P-7116,NIST-CSF,PASS,MFA enabled
88.35.243.251,P-7117,ISO27001,FAIL,SSH root disabled
91.15.118.66,P-7118,SOC2,FAIL,TLS>=1.2 enforced
168.28.124.103,P-7119,SOC2,PASS,MFA enabled
21.246.164.123,P-7120,NIST-CSF,FAIL,MFA enabled
137.201.219.77,P-7121,SOC2,PASS,TLS>=1.2 enforced
23.249.196.20,P-7122,ISO27001,FAIL,TLS>=1.2 enforced
217.204.196.37,P-7123,NIST-CSF,PASS,MFA enabled
53.225.97.244,P-7124,SOC2,FAIL,MFA enabled
49.49.162.121,P-7125,ISO27001,PASS,TLS>=1.2 enforced
135.202.56.70,P-7126,ISO27001,PASS,SSH root disabled
227.221.82.187,P-7127,SOC2,FAIL,SSH root disabled
222.60.172.103,P-7128,ISO27001,FAIL,TLS>=1.2 enforced
97.42.207.235,P-7129,NIST-CSF,FAIL,MFA enabled
174.85.71.206,P-7130,SOC2,FAIL,SSH root disabled
207.147.156.251,P-7131,SOC2,PASS,SSH root disabled
142.86.95.67,P-7132,NIST-CSF,FAIL,SSH root disabled
106.198.252.191,P-7133,ISO27001,PASS,SSH root disabled
193.244.178.138,P-7134,NIST-CSF,PASS,SSH root disabled
75.197.48.31,P-7135,ISO27001,PASS,MFA enabled
156.242.182.253,P-7136,SOC2,FAIL,TLS>=1.2 enforced
149.188.189.222,P-7137,NIST-CSF,PASS,MFA enabled
166.133.87.139,P-7138,NIST-CSF,PASS,SSH root disabled
5.200.185.170,P-7139,SOC2,FAIL,MFA enabled
252.184.138.48,P-7140,ISO27001,FAIL,TLS>=1.2 enforced
